,users,period
16,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
17,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
18,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
19,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
20,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
21,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
22,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
23,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
24,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
25,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
26,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
27,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
28,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
29,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
30,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
31,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
32,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
33,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
0,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
1,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
2,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
3,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
4,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
5,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
6,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
7,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
8,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
9,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
10,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
11,"104,110,132,140,161,166,167,187,219,226,230,232,254,274,278,281,288,292,307,34,346,359,381,387,397,414,416,448,45,462,473,474,480,483,570,573,580,593,606,68,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2007
0,"104,137,138,147,199,200,219,220,223,226,232,239,274,288,292,301,307,322,334,343,354,356,361,375,381,387,403,414,420,448,462,474,477,483,543,553,580,606,68,72,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2008
1,"104,137,138,147,199,200,219,220,223,226,232,239,274,288,292,301,307,322,334,343,354,356,361,375,381,387,403,414,420,448,462,474,477,483,543,553,580,606,68,72,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2008
2,"104,137,138,147,199,200,219,220,223,226,232,239,274,288,292,301,307,322,334,343,354,356,361,375,381,387,403,414,420,448,462,474,477,483,543,553,580,606,68,72,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2008
3,"104,137,138,147,199,200,219,220,223,226,232,239,274,288,292,301,307,322,334,343,354,356,361,375,381,387,403,414,420,448,462,474,477,483,543,553,580,606,68,72,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2008
4,"104,137,138,147,199,200,219,220,223,226,232,239,274,288,292,301,307,322,334,343,354,356,361,375,381,387,403,414,420,448,462,474,477,483,543,553,580,606,68,72,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2008
5,"104,137,138,147,199,200,219,220,223,226,232,239,274,288,292,301,307,322,334,343,354,356,361,375,381,387,403,414,420,448,462,474,477,483,543,553,580,606,68,72,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2008
6,"104,137,138,147,199,200,219,220,223,226,232,239,274,288,292,301,307,322,334,343,354,356,361,375,381,387,403,414,420,448,462,474,477,483,543,553,580,606,68,72,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2008
0,"104,12,172,175,199,207,215,219,220,232,271,274,28,288,292,307,318,327,334,335,356,369,381,390,414,430,440,448,474,477,483,51,522,53,545,553,568,573,590,600,606,68,78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2009
1,"104,12,172,175,199,207,215,219,220,232,271,274,28,288,292,307,318,327,334,335,356,369,381,390,414,430,440,448,474,477,483,51,522,53,545,553,568,573,590,600,606,68,78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2009
2,"104,12,172,175,199,207,215,219,220,232,271,274,28,288,292,307,318,327,334,335,356,369,381,390,414,430,440,448,474,477,483,51,522,53,545,553,568,573,590,600,606,68,78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2009
0,"104,127,158,172,180,22,232,253,274,28,288,292,318,320,330,334,381,414,425,431,434,448,454,462,464,477,483,499,508,590,605,606,68,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2010
0,"104,146,15,168,17,213,232,274,29,292,295,3,318,326,398,405,406,414,419,421,432,448,462,483,490,505,522,538,55,573,578,585,590,68,87,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2011
0,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
1,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
2,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
3,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
4,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
5,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
6,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
7,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
8,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
9,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
10,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
11,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
12,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
13,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
14,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
15,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
16,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
17,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
18,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
19,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
20,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
21,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
22,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
23,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
24,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
25,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
26,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
27,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
28,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
29,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
30,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
31,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
32,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
33,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
34,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
